%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1758482436719100500,5023,1758482436722902976,base_link,-0.0008304881187663962,0.01818736034050851,-8.806452731951908e-05,-0.9998342474920372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0003236208576709032,-0.0118581373244524,-0.0008649013470858321,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482436970132800,5024,1758482436972013568,base_link,-0.0007795202264448438,0.0182562220210327,-7.861204982306691e-05,-0.999833034324172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0008550696074962616,0.007166038267314434,-0.000677189091220499,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10787315,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482437221096200,5025,1758482437222187904,base_link,-0.0007624109819129842,0.016444850451130522,-6.0420293487794086e-05,-0.9998644818036706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002750659827142954,0.017113719135522842,-0.0007970575243234655,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0784532,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482437471435500,5026,1758482437472301568,base_link,-0.0008403754629580593,0.013617073719902603,-4.288517966827193e-05,-0.9999069292855456,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0026964680291712284,0.02597365528345108,-0.0007109676953405173,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0588399,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482437722722500,5027,1758482437722468224,base_link,-0.0008981899720347835,0.010492572927862456,-3.049956242001597e-05,-0.9999445475814668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0025247172452509403,0.02366028167307377,-0.0006859058048576146,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.02941995,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482437973322000,5028,1758482437972585472,base_link,-0.0008609064695254239,0.007508831126951637,-2.6170208200337425e-05,-0.9999714373972277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0017528454773128033,0.020195791497826576,-0.0005968136247247482,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0196133,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482438224167500,5029,1758482438223753408,base_link,-0.0008163290785107384,-0.02301649992876365,-4.663760026618754e-05,-0.9997347509028577,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007458450272679329,0.5010366439819336,-0.0006782715208829063,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482438475015000,5030,1758482438473865792,base_link,-0.0007489454384868602,-0.07290092655449525,-7.37790698303087e-05,-0.9973389035552935,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0014221824239939451,0.01033814251422882,-0.0008800290524959577,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482438720248900,5031,1758482438724043456,base_link,-0.0006355767875792207,-0.04190262943603805,-4.899918818507522e-05,-0.9991214957589355,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0011497228406369686,-0.3035247027873993,-0.0007858558092265949,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.06864655,1.2141789040719834e-15,9.91452315,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482438971318700,5032,1758482438973149952,base_link,-0.0008227459716544228,-0.012000974980771548,-6.304402869022969e-05,-0.9999276452394081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004010822158306837,-0.18522267043590546,-0.0003813160583376658,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.14709975,1.2057721262989826e-15,9.8458766,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482439221997500,5033,1758482439223319168,base_link,-0.0011025625048064753,0.005210748923727654,-9.506718067958631e-05,-0.9999858116062487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0013481220230460167,-0.10506485402584076,-0.0012823450379073492,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.16671305,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482439473031800,5034,1758482439473437952,base_link,-0.0011921619497615907,0.01451003438274499,-8.40144604416495e-05,-0.9998940096798596,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000848627183586359,-0.05240070819854736,-0.0009677149355411466,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.16671305,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482439723734200,5035,1758482439723599488,base_link,-0.001131260632522621,0.0182499948489993,-9.044889140596868e-05,-0.9998328109020982,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0027274105232208967,-0.012064721435308456,-0.0008476176299154743,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482439974723900,5036,1758482439973713152,base_link,-0.0011259063313954622,0.018443772770299537,-0.00010373461193285859,-0.9998292598339282,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0019906586967408657,0.009143427014350891,-0.0011977476533502351,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10787315,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482440225236100,5037,1758482440224885440,base_link,-0.0011285248627002013,0.01650666079995904,-7.282697088523036e-05,-0.999863116269973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002980847842991352,0.018294738605618477,-0.0007850306574255251,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0784532,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482440476152400,5038,1758482440474993472,base_link,-0.0010335833199442116,0.013651066354234884,-6.998254443502021e-05,-0.9999062832062595,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.1203962862491608e-06,0.02357693575322628,-0.0008321551140397816,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04903325,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482440721945900,5039,1758482440725164992,base_link,-0.0008383619367696658,0.010550635800297139,-5.095735679450033e-05,-0.999943987749724,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0037524253129959106,0.026080790907144547,-0.0008227254729718001,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.02941995,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482440972890300,5040,1758482440974285824,base_link,-0.0006880578258754328,0.007699455327673428,-4.00224010442258e-05,-0.9999701212347762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0028074365109205246,0.022483117878437042,-0.0007319836877286461,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0196133,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482441223301900,5041,1758482441224449664,base_link,-0.0006374122842322383,-0.023336793699863502,-5.1503837058709854e-05,-0.9997274554160973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0005297232419252396,0.5038048624992371,-0.0007492303848267218,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482441474102600,5042,1758482441474565376,base_link,-0.0004706983615753182,-0.07278173107228286,-5.379180131559915e-05,-0.9973477804515416,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.003224993124604225,0.0034129763953387737,-0.0009727398864924912,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482441724883500,5043,1758482441724738688,base_link,-0.00035593539721666525,-0.04163495552567571,-3.169498406991022e-05,-0.999132825396001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00072049954906106,-0.3018404543399811,-0.000678034033626281,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.06864655,1.2153798723252691e-15,9.9243298,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482441976196600,5044,1758482441974848512,base_link,-0.0005172826289610467,-0.011495243786485311,-8.133497238654934e-05,-0.9999337903949407,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.005231328774243593,-0.18434028327465057,-0.0005215648561715854,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.14709975,1.2057721262989826e-15,9.8458766,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482442226605200,5045,1758482442225022592,base_link,-0.000809090598578367,0.005709109671283257,-0.00011903276894903412,-0.9999833684968789,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004737833049148321,-0.10355787724256516,-0.0010192971676587933,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1765197,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482442477525300,5046,1758482442476136768,base_link,-0.0009516287117146948,0.014746633863794469,-0.00011816798077768274,-0.999890802652375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0011067558079957962,-0.051162779331207275,-0.0010480845812708077,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.16671305,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482442722884700,5047,1758482442726303168,base_link,-0.0009561052261995972,0.018361041915146238,-0.0001193490760448823,-0.9998309575915244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0022054999135434628,-0.012954151257872581,-0.0010129329748451695,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482442973894600,5048,1758482442976420416,base_link,-0.0009016392244467914,0.018369385904011156,-9.988823524803457e-05,-0.9998308570606123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00036593014374375343,0.008799662813544273,-0.0007109569851309072,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10787315,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482443224671200,5049,1758482443225587840,base_link,-0.0008408075167983517,0.016412935195123535,-9.743126801475721e-05,-0.9998649404335309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0021863440051674843,0.018727747723460197,-0.0009542698971927189,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0784532,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482443475328500,5050,1758482443475699456,base_link,-0.0007275642017009748,0.013479166621681691,-7.372437229219348e-05,-0.9999088844900991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0010458906181156635,0.0243438258767128,-0.0008546754252165585,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04903325,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482443726207500,5051,1758482443725876096,base_link,-0.00062154227878821,0.010293964708395288,-6.0667832853910566e-05,-0.9999468207335789,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0005664112977683544,0.02773367241024971,-0.000736588612198833,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.02941995,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482443977162700,5052,1758482443975991296,base_link,-0.0005164131616080873,0.00734248409062926,-4.590708576113167e-05,-0.9999729092017267,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0025254497304558754,0.02438448742032051,-0.0007599664386361868,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482444227964400,5053,1758482444226161024,base_link,-0.00045788780181461826,-0.024204945462693056,-4.8801335088168126e-05,-0.9997069113356869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0009912883397191763,0.5071690678596497,-0.0007535782642663146,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482444478786300,5054,1758482444477280064,base_link,-0.0004649249203019387,-0.07283211887375046,-6.950302217212824e-05,-0.9973441038450612,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00045023905113339424,-0.010680297389626503,-0.0007449469994753586,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482444724193300,5055,1758482444727450816,base_link,-0.000592430350028724,-0.041417229310182116,-4.9437017188571944e-05,-0.9991417615626571,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007855556905269623,-0.30242088437080383,-0.0007490254938602077,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.06864655,1.2153798723252691e-15,9.9243298,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482444975055700,5056,1758482444977564480,base_link,-0.0007417236916865379,-0.011518319275056036,-8.183644495218871e-05,-0.9999333835160418,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0024631530977785587,-0.1847071796655655,-0.00044738990254697923,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.14709975,1.2057721262989826e-15,9.8458766,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482445225809300,5057,1758482445226744704,base_link,-0.0009111655032241114,0.005629499818551015,-0.00014231106071665965,-0.9999837289960175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0012670047581195831,-0.10576334595680237,-0.0008678191807120909,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1765197,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482445476792300,5058,1758482445476852992,base_link,-0.0010519033702536197,0.01475882655465837,-0.00015243150146682005,-0.9998905176581416,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00022951094433665276,-0.05149547755718231,-0.0011101281270384726,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.16671305,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482445727399300,5059,1758482445727025280,base_link,-0.0010580889225461853,0.01825719971115825,-0.00011872958852138127,-0.9998327565197209,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0028054588474333286,-0.01092715747654438,-0.0010701036080718027,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482445978325800,5060,1758482445977146368,base_link,-0.0009783924854594932,0.01828981740779767,-0.00011087197882247877,-0.9998322424460706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0008626906201243401,0.006456305272877216,-0.0009003833401948221,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10787315,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482446229166200,5061,1758482446227310976,base_link,-0.0008840150622806212,0.016446148251764325,-8.381086958891737e-05,-0.9998643586511067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0014494429342448711,0.016954340040683746,-0.0009878189302980921,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0784532,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482446480126400,5062,1758482446478426688,base_link,-0.0007321301441961528,0.013564395355118324,-7.587411693238317e-05,-0.9999077284465905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00046886643394827843,0.02349431812763214,-0.0007998864166438609,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04903325,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482446726288700,5063,1758482446728600768,base_link,-0.0005877098275482521,0.010405901541439345,-6.431841956711029e-05,-0.9999456823615018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0006393659859895706,0.024030018597841263,-0.0007210113108158141,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.02941995,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482446976018300,5064,1758482446978711360,base_link,-0.0004463764379375334,0.00754254115880718,-6.181222738577084e-05,-0.999971453092633,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0014298006426542997,0.0207213144749403,-0.0007233128417283322,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0196133,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482447226915500,5065,1758482447227886720,base_link,-0.00036065195869599886,-0.02463195529976681,-6.725685176073454e-05,-0.9996965200423531,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0026809093542397022,0.5087611675262451,-0.0007650335319340852,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482447477823500,5066,1758482447477999872,base_link,-0.00018979017174187429,-0.07265224590710198,-7.774807683397667e-05,-0.9973573126515798,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007059518247842789,-0.013574869371950626,-0.0006982046179473384,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482447728535700,5067,1758482447728168064,base_link,-0.00014252136492230507,-0.04086473641257368,-6.180929320354329e-05,-0.999164675709266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0002999827265739441,-0.3007265627384186,-0.0008695302531122793,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.06864655,1.2153798723252691e-15,9.9243298,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482447979552600,5068,1758482447978285824,base_link,-7.130805737586566e-05,-0.011221236934276697,-9.399101132640044e-05,-0.9999370329788348,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004206228535622358,-0.18229225277900696,-0.0009016718249767795,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.14709975,1.2057721262989826e-15,9.8458766,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482448230087000,5069,1758482448228456320,base_link,-0.00031293355874355484,0.005872910988416378,-0.00011738344025136146,-0.9999826984554474,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0016746404580771923,-0.10335393995046616,-0.0014055117499083155,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.16671305,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482448475754200,5070,1758482448478568192,base_link,-0.0005650400535513583,0.014813841548841671,-0.00011792635889024037,-0.9998901024221,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00013243453577160835,-0.05028533935546875,-0.0010026271920651137,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1569064,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482448726618900,5071,1758482448729745344,base_link,-0.0006496699222714048,0.01826168623298932,-0.00010305327977327859,-0.9998330251221659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.001460891216993332,-0.011869357898831367,-0.001193161820992826,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
