%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1760177444721275300,11037,1760177444712138240,base_link,0.08098709583282471,0.07452825456857681,0.001202020444907248,-0.04831197087222712,0.04101099870823729,-0.0011267353905893705
1760177444970707700,11038,1760177444962254720,base_link,0.013670654036104679,0.010744044557213783,0.0007844615029171109,-0.040230240799774566,0.035215844078525925,-0.0008538437369283495
1760177445216310500,11039,1760177445212362496,base_link,-0.019369827583432198,-0.017494069412350655,0.000280317006399855,-0.27134980364086625,0.2698766149467323,-0.0010278692256609151
1760177445467072000,11040,1760177445462474624,base_link,0.10622218996286392,0.11315839737653732,-0.0022770098876208067,-0.42286394142348227,0.4237875246846261,-0.001149096720406832
1760177445718093500,11041,1760177445712591360,base_link,0.4705621600151062,0.4821474552154541,-0.0062872362323105335,-0.24936498324475317,0.25047908074751135,-0.0008591239877957253
1760177445970493600,11042,1760177445963762112,base_link,0.9548512697219849,0.9707371592521667,-7.030002598185092e-05,0.018617420485165334,-0.0152368711709885,-0.0011954542380638524
1760177446220671300,11043,1760177446212931328,base_link,1.34758722782135,1.3666173219680786,0.009420796297490597,0.37488061931295796,-0.3705860455438701,-0.001117146357108919
1760177446469824600,11044,1760177446463049856,base_link,1.4971827268600464,1.5170972347259521,0.0077656954526901245,0.2878656400595339,-0.28241832398113526,-0.0009426414097437823
1760177446721757100,11045,1760177446713212672,base_link,1.4702386856079102,1.4887093305587769,-0.00020806107204407454,0.175528497346404,-0.17013884946078242,-0.0007434634487495641
1760177446971956900,11046,1760177446963326336,base_link,1.347001075744629,1.3619258403778076,-0.004955615382641554,0.13501891312247438,-0.1313269727848833,-0.0009134710837669052
1760177447217540400,11047,1760177447213440768,base_link,1.159499168395996,1.1689386367797852,-0.006102398503571749,0.10709387013023988,-0.10643532507663918,-0.0010133928272923328
1760177447467660600,11048,1760177447463549312,base_link,0.9291576743125916,0.9330399632453918,-0.004317967686802149,0.03437725360187985,-0.034761307622423875,-0.0007949652748437897
1760177447720966800,11049,1760177447713721600,base_link,0.695554256439209,0.6939895749092102,-0.0013131836894899607,-0.014033192568981511,0.008306347250280129,-0.0008676552744404505
1760177447969857100,11050,1760177447964833472,base_link,0.48560163378715515,0.47984665632247925,0.0004925655666738749,-0.03675611742889956,0.03079055767615607,-0.0009594797683361642
1760177448222321300,11051,1760177448213997824,base_link,0.3104798495769501,0.30331236124038696,0.0018121459288522601,-0.04992615144780885,0.045948280616496945,-0.0007236996782406142
1760177448471250500,11052,1760177448464113536,base_link,0.17603053152561188,0.16895052790641785,0.0016758959973230958,-0.052502422359747065,0.048095611707533764,-0.0008389776889613686
1760177448723210900,11053,1760177448714278400,base_link,0.07796639204025269,0.07229531556367874,0.0014813478337600827,-0.04712760133389328,0.044684444641409575,-0.0008666519283479998
1760177448972643200,11054,1760177448964388480,base_link,0.010672252625226974,0.008663121610879898,0.0008184677571989596,-0.03796200828228109,0.03346549661756174,-0.0013085588525766207
1760177449219938400,11055,1760177449214563072,base_link,-0.022573726251721382,-0.020114172250032425,0.0003495873825158924,-0.2731280016767797,0.26961744711460034,-0.0013783668034341807
1760177449469050900,11056,1760177449464668032,base_link,0.10278056561946869,0.11044204980134964,-0.002257548738270998,-0.42349479285751834,0.4237796933863928,-0.0010985328869280021
1760177449721074800,11057,1760177449714834432,base_link,0.4666784107685089,0.4794761538505554,-0.0060421498492360115,-0.24968839932188502,0.25137205219975056,-0.0010830653805854224
1760177449972486100,11058,1760177449964951936,base_link,0.9486517310142517,0.9662362933158875,0.00015475293912459165,0.017823515637574425,-0.015322900720177541,-0.001066000019407405
1760177450223060700,11059,1760177450216110912,base_link,1.3434724807739258,1.3645472526550293,0.009676210582256317,0.3801315850610123,-0.37283780949366946,-0.0015331812980659662
1760177450472661400,11060,1760177450465222528,base_link,1.4928040504455566,1.5152748823165894,0.007954489439725876,0.28797831961113535,-0.2802941972400828,-0.0011173225979954709
1760177450724052100,11061,1760177450715390976,base_link,1.4658503532409668,1.487164855003357,0.00030427041929215193,0.17550307084524924,-0.16698512517377412,-0.0008419590727229886
1760177450974587400,11062,1760177450965497472,base_link,1.3436188697814941,1.3607288599014282,-0.004504472948610783,0.1341309143750403,-0.1288535047989868,-0.0009736393903742823
1760177451220418900,11063,1760177451215666688,base_link,1.1573240756988525,1.1682482957839966,-0.005655825138092041,0.10791039516073299,-0.10753306872485535,-0.0010186633565091106
1760177451471369700,11064,1760177451465782144,base_link,0.9280271530151367,0.9321366548538208,-0.003981831483542919,0.034241238476892734,-0.036257185519722276,-0.0008001409349467235
1760177451722484100,11065,1760177451715943680,base_link,0.6943978071212769,0.692664384841919,-0.0012750026071444154,-0.009917805406342323,0.007913358985091455,-0.0005802632923289669
1760177451973350800,11066,1760177451966057088,base_link,0.48405101895332336,0.47766396403312683,0.0004127350402995944,-0.03947555288722841,0.034529073299087054,-0.0008988148713412268
1760177452223997600,11067,1760177452217219648,base_link,0.3084262013435364,0.29965367913246155,0.0019182476680725813,-0.05230688039886357,0.04637554224502554,-0.0007926202068651741
1760177452475478400,11068,1760177452466328704,base_link,0.17319613695144653,0.164324089884758,0.0017622358864173293,-0.052640096220228985,0.04825841384288418,-0.0008220208559511264
1760177452724804000,11069,1760177452716500480,base_link,0.07527589052915573,0.0673731118440628,0.001388945966027677,-0.04832973290151408,0.04591877719554484,-0.0007427801173366015
1760177452976186600,11070,1760177452966617728,base_link,0.00835165660828352,0.0036811791360378265,0.0009293187758885324,-0.03908289125053007,0.0339292546402437,-0.0013898553613619778
1760177453222518200,11071,1760177453216781056,base_link,-0.024969691410660744,-0.02494998835027218,0.00033911759965121746,-0.2733625693683457,0.27305458591189136,-0.00115395950883744
1760177453472372500,11072,1760177453466896256,base_link,0.10134435445070267,0.10608157515525818,-0.0020867011044174433,-0.424483280264012,0.4217279473488479,-0.0006422011378465176
1760177453722942300,11073,1760177453717060352,base_link,0.46573156118392944,0.47524890303611755,-0.005987141747027636,-0.250655066110727,0.2519656678872468,-0.0011414364281886545
1760177453972558400,11074,1760177453967176320,base_link,0.9481418132781982,0.9621977210044861,0.00012716893979813904,0.016257640029840353,-0.013854288169326089,-0.0013515062579536052
1760177454224891300,11075,1760177454218355776,base_link,1.3426045179367065,1.3603254556655884,0.009637279435992241,0.37264800517691604,-0.36770611094824357,-0.001253880126575024
1760177454475206200,11076,1760177454467460992,base_link,1.4944454431533813,1.5138003826141357,0.008103739470243454,0.2890483602957884,-0.28223473390562,-0.0008510576878376001
1760177454727070300,11077,1760177454717628160,base_link,1.4682880640029907,1.4868557453155518,0.00021733906760346144,0.17442055377891905,-0.16932253578486886,-0.0007540513128148168
1760177454977744900,11078,1760177454967750528,base_link,1.3461005687713623,1.361865758895874,-0.004666223656386137,0.13534401141151703,-0.13208351484905093,-0.0010793938475890943
1760177455223306400,11079,1760177455217916416,base_link,1.1590594053268433,1.1701477766036987,-0.005667829420417547,0.11104946240245343,-0.10892167993289689,-0.0009358120799413686
1760177455472590600,11080,1760177455468028800,base_link,0.9293403625488281,0.9349957704544067,-0.004073452670127153,0.03575263848812586,-0.035752211877847696,-0.0005666972512356474
1760177455724507200,11081,1760177455718198016,base_link,0.6956861615180969,0.695644736289978,-0.0011306535452604294,-0.01232422430484603,0.007630713827155343,-0.0008048658270635527
1760177455974285100,11082,1760177455968305280,base_link,0.48524683713912964,0.48009929060935974,0.0003910792001988739,-0.037748542392990005,0.03351875465209426,-0.0008658110898241127
1760177456227392200,11083,1760177456218475264,base_link,0.30989575386047363,0.3021566569805145,0.0020359032787382603,-0.052182294518715124,0.047123977427188164,-0.000733984880621362
1760177456475828200,11084,1760177456469588160,base_link,0.1737699955701828,0.16558043658733368,0.0018861242569983006,-0.0524473076692925,0.049376701956573274,-0.0006209114196687423
1760177456727580000,11085,1760177456718749952,base_link,0.07466313987970352,0.06749837100505829,0.0014609890058636665,-0.04820495181712986,0.045031843924953956,-0.0008489754932922942
1760177456978120600,11086,1760177456968864128,base_link,0.007545738480985165,0.0027712758164852858,0.0007405092474073172,-0.039376497790860186,0.03628803795507706,-0.0011841210214172068
1760177457224125600,11087,1760177457219026176,base_link,-0.02433275803923607,-0.02519281953573227,6.649299757555127e-05,-0.27995742202942914,0.27680893712330973,-0.0008591175707881457
1760177457474102200,11088,1760177457469134208,base_link,0.10630238801240921,0.11045472323894501,-0.002601436572149396,-0.4244967963396724,0.4245388693152117,-0.0009872514174722965
1760177457724454800,11089,1760177457719306240,base_link,0.4760390818119049,0.48503413796424866,-0.006316914688795805,-0.2373718339006393,0.23795886031454722,-0.0008257137015954858
1760177457974934600,11090,1760177457969419136,base_link,0.9582449197769165,0.9719780683517456,7.702226866967976e-05,0.02627200360207213,-0.022605243348122122,-0.0009151042500565643
1760177458226437300,11091,1760177458219582976,base_link,1.3481239080429077,1.3649578094482422,0.009449281729757786,0.37472748243181897,-0.3718370235007283,-0.0008083344632410348
1760177458478908700,11092,1760177458470698176,base_link,1.4955652952194214,1.513656735420227,0.00770634226500988,0.2836448483728518,-0.2787273952796578,-0.0006611198552583436
1760177458728523700,11093,1760177458719863296,base_link,1.4671821594238281,1.4841991662979126,-3.561812991392799e-05,0.17105375727863967,-0.16768219412258092,-0.0005057984065535202
1760177458978498800,11094,1760177458969973120,base_link,1.3440113067626953,1.3585970401763916,-0.004955168813467026,0.13636549651292068,-0.13245916964093965,-0.0007756225386227872
1760177459224159700,11095,1760177459220147456,base_link,1.156105637550354,1.1674110889434814,-0.006067311856895685,0.10852727670059702,-0.10834323726742652,-0.0009757790864440469
1760177459474281000,11096,1760177459470252672,base_link,0.9260303974151611,0.9324760437011719,-0.0043831015937030315,0.0354949489837028,-0.0371226795362517,-0.0009287551650336849
1760177459726829300,11097,1760177459720418560,base_link,0.6927394270896912,0.6946123838424683,-0.0016034285072237253,-0.009610627335111352,0.007948129895641462,-0.0005734967242225915
1760177459976462400,11098,1760177459970535552,base_link,0.4821147322654724,0.4798582196235657,0.00028771781944669783,-0.0368225822636577,0.0334072916371219,-0.00045301287397971047
1760177460228384300,11099,1760177460220699648,base_link,0.30712205171585083,0.30197611451148987,0.0017135688103735447,-0.051992633283724714,0.04469171297194059,-0.0009221920645508103
1760177460477779800,11100,1760177460471812032,base_link,0.17183677852153778,0.1656314879655838,0.0013107373379170895,-0.052226841862605594,0.04951537019207282,-0.0008738813675865148
