%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1760177409691551500,1273,1760177409693170944,base_link,0,1,-35.3632393,149.1653527,607.5388123247527,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177409942650700,1274,1760177409943342208,base_link,0,1,-35.3632357,149.165343,607.5388042757183,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177410193179500,1275,1760177410193454080,base_link,0,1,-35.3632323,149.1653339,607.538796751431,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177410444090200,1276,1760177410444617664,base_link,0,1,-35.3632292,149.1653254,607.5287896310722,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177410694946900,1277,1760177410694733376,base_link,0,1,-35.3632263,149.1653177,607.5287832914228,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177410945703500,1278,1760177410943897728,base_link,0,1,-35.3632237,149.1653108,607.5287776116772,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177411196763400,1279,1760177411194007552,base_link,0,1,-35.3632214,149.1653048,607.5287727198272,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177411441634300,1280,1760177411444181376,base_link,0,1,-35.3632196,149.1652999,607.5287686299258,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177411692485000,1281,1760177411694295552,base_link,0,1,-35.3632181,149.165296,607.538765456015,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177411943412100,1282,1760177411944461440,base_link,0,1,-35.363217,149.1652931,607.5387630772608,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177412194507500,1283,1760177412194578432,base_link,0,1,-35.3632162,149.1652912,607.5387616146276,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177412444809500,1284,1760177412444745600,base_link,0,1,-35.3632157,149.16529,607.5387606844828,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177412696088600,1285,1760177412695857472,base_link,0,1,-35.3632154,149.1652893,607.5387601519691,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177412947336600,1286,1760177412945034112,base_link,0,1,-35.3632154,149.1652891,607.5387598961887,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177413197827500,1287,1760177413195140352,base_link,0,1,-35.3632154,149.1652891,607.5387598961887,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177413443022200,1288,1760177413445308800,base_link,0,1,-35.3632154,149.1652895,607.5387604077494,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177413694003000,1289,1760177413695427328,base_link,0,1,-35.3632148,149.1652906,607.5287625399741,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177413944166100,1290,1760177413945593216,base_link,0,1,-35.3632131,149.1652931,607.5287677926426,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177414195565400,1291,1760177414195706368,base_link,0,1,-35.3632106,149.1652967,607.5387754194109,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177414446772700,1292,1760177414445876864,base_link,0,1,-35.3632074,149.1653011,607.5387849157551,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177414697419200,1293,1760177414696984896,base_link,0,1,-35.3632042,149.1653055,607.5387944122031,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177414947952900,1294,1760177414946161536,base_link,0,1,-35.363201,149.1653098,607.5388037808631,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177415199043000,1295,1760177415196273152,base_link,0,1,-35.3631982,149.1653137,607.5388121543771,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177415443972100,1296,1760177415446435968,base_link,0,1,-35.3631959,149.165317,607.5288191560056,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177415695051700,1297,1760177415696551168,base_link,0,1,-35.363194,149.1653196,607.5288247787444,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177415945546300,1298,1760177415946715264,base_link,0,1,-35.3631927,149.1653216,607.5288289086137,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177416196351300,1299,1760177416196824576,base_link,0,1,-35.3631918,149.165323,607.5288317874403,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177416447178300,1300,1760177416446998144,base_link,0,1,-35.3631912,149.1653239,607.5288336640317,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177416698331000,1301,1760177416698102592,base_link,0,1,-35.3631908,149.1653245,607.5288349150946,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177416949544300,1302,1760177416948266944,base_link,0,1,-35.3631907,149.1653248,607.5288354197006,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177417200124700,1303,1760177417197382656,base_link,0,1,-35.3631907,149.165325,607.528835675487,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177417445417100,1304,1760177417447545984,base_link,0,1,-35.3631906,149.1653252,607.5288360521998,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177417695896000,1305,1760177417697657344,base_link,0,1,-35.36319,149.165326,607.5288378009058,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177417946923200,1306,1760177417947832192,base_link,0,1,-35.3631884,149.1653279,607.5288421657208,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177418197821100,1307,1760177418197937920,base_link,0,1,-35.3631859,149.165331,607.5388491536539,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177418448357500,1308,1760177418448104832,base_link,0,1,-35.3631827,149.1653349,607.5388580113286,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177418699865400,1309,1760177418698222336,base_link,0,1,-35.3631793,149.165339,607.5388673667617,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177418950088700,1310,1760177418949382080,base_link,0,1,-35.3631761,149.1653429,607.5388762246395,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177419201097600,1311,1760177419198494720,base_link,0,1,-35.3631731,149.1653464,607.5388843291511,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177419446231200,1312,1760177419448663680,base_link,0,1,-35.3631706,149.1653494,607.5388911895564,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177419697181100,1313,1760177419698770432,base_link,0,1,-35.3631687,149.1653518,607.5288965569812,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177419947792400,1314,1760177419948940160,base_link,0,1,-35.3631672,149.1653536,607.5289006732806,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177420198634900,1315,1760177420199050240,base_link,0,1,-35.3631663,149.1653548,607.5289032965479,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177420449451000,1316,1760177420449212288,base_link,0,1,-35.3631656,149.1653556,607.528905166342,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177420700297700,1317,1760177420699326720,base_link,0,1,-35.3631653,149.1653561,607.5289061686663,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177420951426100,1318,1760177420950488768,base_link,0,1,-35.3631652,149.1653563,607.5289065454073,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177421202237200,1319,1760177421199597824,base_link,0,1,-35.3631651,149.1653564,607.5289067942504,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177421447155100,1320,1760177421449770112,base_link,0,1,-35.3631651,149.1653565,607.5289069221483,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177421698140500,1321,1760177421699874048,base_link,0,1,-35.3631645,149.1653573,607.528908671005,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177421949729500,1322,1760177421950038912,base_link,0,1,-35.3631629,149.1653592,607.5289130362112,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177422200151500,1323,1760177422200155136,base_link,0,1,-35.3631604,149.1653623,607.5289200247616,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177422451080000,1324,1760177422450317952,base_link,0,1,-35.3631571,149.1653662,607.5389290041743,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177422701621900,1325,1760177422700428800,base_link,0,1,-35.3631538,149.1653703,607.5389382394904,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177422952443700,1326,1760177422951599296,base_link,0,1,-35.3631506,149.1653742,607.5389470981552,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177423203148000,1327,1760177423200704512,base_link,0,1,-35.3631476,149.1653777,607.5389552033972,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177423448271800,1328,1760177423450871936,base_link,0,1,-35.3631452,149.1653807,607.5289619434552,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177423699200800,1329,1760177423700984320,base_link,0,1,-35.3631433,149.165383,607.5289671834479,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177423950233800,1330,1760177423951143552,base_link,0,1,-35.3631418,149.1653848,607.5289713001135,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177424200991400,1331,1760177424201255680,base_link,0,1,-35.3631409,149.165386,607.5289739236061,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177424451552800,1332,1760177424451424640,base_link,0,1,-35.3631402,149.1653868,607.5289757935693,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177424702440600,1333,1760177424701531904,base_link,0,1,-35.3631399,149.1653873,607.5289767959732,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177424953662600,1334,1760177424951701888,base_link,0,1,-35.3631398,149.1653875,607.5289771727424,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177425204588400,1335,1760177425202812480,base_link,0,1,-35.3631398,149.1653876,607.528977300645,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177425449532300,1336,1760177425451974784,base_link,0,1,-35.3631397,149.1653877,607.5289775495116,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177425700465000,1337,1760177425702088192,base_link,0,1,-35.3631391,149.1653885,607.5289792985185,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177425951112100,1338,1760177425952250752,base_link,0,1,-35.3631375,149.1653905,607.5289837920172,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177426202262800,1339,1760177426202359040,base_link,0,1,-35.3631349,149.1653936,607.5289909021508,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177426452840400,1340,1760177426452530560,base_link,0,1,-35.3631317,149.1653975,607.5389997613994,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177426703494800,1341,1760177426702633472,base_link,0,1,-35.3631283,149.1654016,607.5390091185006,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177426954470600,1342,1760177426952797824,base_link,0,1,-35.3631251,149.1654055,607.5390179779522,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177427205242400,1343,1760177427203913536,base_link,0,1,-35.3631221,149.165409,607.5390260839247,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177427451046100,1344,1760177427453069696,base_link,0,1,-35.3631197,149.1654119,607.5290326966701,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177427701519300,1345,1760177427703180032,base_link,0,1,-35.3631178,149.1654143,607.5290380650356,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177427952755700,1346,1760177427953351040,base_link,0,1,-35.3631164,149.165416,607.5290419331806,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177428203416700,1347,1760177428203456256,base_link,0,1,-35.3631154,149.1654172,607.5290446778805,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177428454102300,1348,1760177428453622656,base_link,0,1,-35.3631148,149.165418,607.5290464270307,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177428705377900,1349,1760177428703731200,base_link,0,1,-35.3631145,149.1654185,607.5290474295144,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177428955694000,1350,1760177428953889664,base_link,0,1,-35.3631144,149.1654187,607.5290478063117,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177429206554600,1351,1760177429205001536,base_link,0,1,-35.3631144,149.1654188,607.529047934219,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177429451690100,1352,1760177429454161536,base_link,0,1,-35.3631143,149.1654189,607.529048183109,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177429702918700,1353,1760177429704268800,base_link,0,1,-35.3631137,149.1654197,607.5290499322662,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177429953839000,1354,1760177429954438016,base_link,0,1,-35.3631121,149.1654216,607.5290542982516,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177430204845500,1355,1760177430204548864,base_link,0,1,-35.3631095,149.1654247,607.5290614090184,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177430455487000,1356,1760177430454711168,base_link,0,1,-35.3631063,149.1654286,607.5390702690503,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177430706143000,1357,1760177430704825344,base_link,0,1,-35.3631029,149.1654327,607.5390796269818,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177430956820500,1358,1760177430954979200,base_link,0,1,-35.3630997,149.1654366,607.5390884872168,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177431202141700,1359,1760177431205088256,base_link,0,1,-35.3630968,149.1654401,607.5390964729205,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177431453076000,1360,1760177431456261056,base_link,0,1,-35.3630943,149.1654431,607.529103335159,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177431703876000,1361,1760177431705365248,base_link,0,1,-35.3630924,149.1654454,607.5291085760825,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177431955688500,1362,1760177431955529088,base_link,0,1,-35.363091,149.1654472,607.5291125724815,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177432205630100,1363,1760177432205645056,base_link,0,1,-35.36309,149.1654484,607.5291153174255,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177432456263700,1364,1760177432455801728,base_link,0,1,-35.3630894,149.1654492,607.5291170667259,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177432707359800,1365,1760177432705912320,base_link,0,1,-35.3630891,149.1654497,607.5291180692894,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177432958183400,1366,1760177432956075136,base_link,0,1,-35.3630889,149.1654499,607.5291185671164,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177433203397800,1367,1760177433206180608,base_link,0,1,-35.3630889,149.16545,607.5391186950284,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177433454244800,1368,1760177433457347008,base_link,0,1,-35.3630889,149.1654501,607.5391188229403,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177433705454100,1369,1760177433706456832,base_link,0,1,-35.3630883,149.1654508,607.5291204443356,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177433955936900,1370,1760177433956621184,base_link,0,1,-35.3630867,149.1654527,607.5291248107103,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177434206844300,1371,1760177434206733056,base_link,0,1,-35.3630841,149.1654559,607.5291320500232,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177434457398700,1372,1760177434456892800,base_link,0,1,-35.3630809,149.1654598,607.539140910839,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177434708283700,1373,1760177434707000064,base_link,0,1,-35.3630775,149.1654638,607.5391501416872,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177434958973400,1374,1760177434957160832,base_link,0,1,-35.3630743,149.1654677,607.5391590027054,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177435204709200,1375,1760177435207271424,base_link,0,1,-35.3630714,149.1654712,607.5391669891175,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177435455294400,1376,1760177435458433472,base_link,0,1,-35.3630689,149.1654742,607.5291738519657,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177435706346900,1377,1760177435707547392,base_link,0,1,-35.363067,149.1654766,607.5291792212695,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177435957107600,1378,1760177435957701504,base_link,0,1,-35.3630655,149.1654783,607.5291832111183,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177436208418500,1379,1760177436207810304,base_link,0,1,-35.3630646,149.1654796,607.5291859632039,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177436458673800,1380,1760177436457973632,base_link,0,1,-35.363064,149.1654804,607.5291877126546,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177436709881700,1381,1760177436708077056,base_link,0,1,-35.3630636,149.1654808,607.5291887084014,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177436960354400,1382,1760177436958188416,base_link,0,1,-35.3630635,149.165481,607.5291890852551,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177437205825500,1383,1760177437208304128,base_link,0,1,-35.3630635,149.1654811,607.5391892131718,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177437457030200,1384,1760177437458461312,base_link,0,1,-35.3630634,149.1654813,607.5391895900254,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177437707821200,1385,1760177437709571904,base_link,0,1,-35.3630628,149.1654821,607.5291913394834,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177437958769000,1386,1760177437958729344,base_link,0,1,-35.3630612,149.165484,607.5291957062492,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177438209275000,1387,1760177438208834560,base_link,0,1,-35.3630586,149.1654872,607.5292029462028,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177438460082400,1388,1760177438458947456,base_link,0,1,-35.3630554,149.1654911,607.5392118078054,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177438711037000,1389,1760177438709056512,base_link,0,1,-35.363052,149.1654951,607.5392210394828,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177438961135300,1390,1760177438959164544,base_link,0,1,-35.3630488,149.165499,607.5392299012879,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177439206853700,1391,1760177439209279232,base_link,0,1,-35.3630459,149.1655025,607.5392378884112,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177439457423500,1392,1760177439459432064,base_link,0,1,-35.3630434,149.1655055,607.5292447518719,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177439708467600,1393,1760177439710539840,base_link,0,1,-35.3630415,149.1655078,607.5292499937261,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177439959019300,1394,1760177439959701888,base_link,0,1,-35.3630401,149.1655096,607.5292539908208,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177440210256900,1395,1760177440209812992,base_link,0,1,-35.3630391,149.1655108,607.5292567362536,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177440460729100,1396,1760177440459923584,base_link,0,1,-35.3630385,149.1655116,607.5292584858549,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177440712624500,1397,1760177440710098176,base_link,0,1,-35.3630382,149.1655121,607.5292594885783,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177440962790900,1398,1760177440960203648,base_link,0,1,-35.3630381,149.1655123,607.5292598654601,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177441207608000,1399,1760177441210314240,base_link,0,1,-35.3630381,149.1655123,607.53925986546,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177441458662300,1400,1760177441460479360,base_link,0,1,-35.363038,149.1655125,607.5392602423419,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177441709941400,1401,1760177441711584576,base_link,0,1,-35.3630374,149.1655132,607.5292618640286,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177441960142300,1402,1760177441960696960,base_link,0,1,-35.3630358,149.1655152,607.5292663591055,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177442211420000,1403,1760177442210814208,base_link,0,1,-35.3630332,149.1655184,607.5392735996974,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177442462299400,1404,1760177442460921984,base_link,0,1,-35.3630299,149.1655223,607.5392825831289,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177442713763600,1405,1760177442711092480,base_link,0,1,-35.3630266,149.1655263,607.5392916945872,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177442963507100,1406,1760177442961203328,base_link,0,1,-35.3630233,149.1655302,607.5393006782259,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177443209004600,1407,1760177443211311616,base_link,0,1,-35.3630204,149.1655337,607.5393086660602,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177443459768000,1408,1760177443461473408,base_link,0,1,-35.363018,149.1655366,607.5393152811537,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177443710383200,1409,1760177443711584000,base_link,0,1,-35.3630161,149.1655389,607.5293205234722,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177443961394900,1410,1760177443962693824,base_link,0,1,-35.3630147,149.1655406,607.5293243929883,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177444212417600,1411,1760177444211867392,base_link,0,1,-35.3630138,149.1655418,607.5293270176078,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177444463402400,1412,1760177444461971840,base_link,0,1,-35.3630132,149.1655426,607.5293287673586,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177444714210500,1413,1760177444712138240,base_link,0,1,-35.3630129,149.1655431,607.5293297701613,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177444964737700,1414,1760177444962254720,base_link,0,1,-35.3630128,149.1655433,607.5393301470712,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177445209909200,1415,1760177445212362496,base_link,0,1,-35.3630128,149.1655434,607.5393302749972,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177445460824000,1416,1760177445462474624,base_link,0,1,-35.3630127,149.1655435,607.5393305239811,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177445711806200,1417,1760177445712591360,base_link,0,1,-35.363012,149.1655443,607.5293323947972,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177445962508400,1418,1760177445963762112,base_link,0,1,-35.3630104,149.1655463,607.5293368902678,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177446214091100,1419,1760177446212931328,base_link,0,1,-35.3630077,149.1655495,607.5393442525591,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177446464128900,1420,1760177446463049856,base_link,0,1,-35.3630045,149.1655534,607.5393531157309,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177446715915100,1421,1760177446713212672,base_link,0,1,-35.3630011,149.1655575,607.5393624769905,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177446966050400,1422,1760177446963326336,base_link,0,1,-35.3629979,149.1655614,607.5393713403653,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177447211020900,1423,1760177447213440768,base_link,0,1,-35.362995,149.1655649,607.5393793289081,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177447461871300,1424,1760177447463549312,base_link,0,1,-35.3629926,149.1655678,607.5293859445884,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177447713391800,1425,1760177447713721600,base_link,0,1,-35.3629907,149.1655701,607.5293911873714,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177447963496100,1426,1760177447964833472,base_link,0,1,-35.3629893,149.1655718,607.5293950572301,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177448215204400,1427,1760177448213997824,base_link,0,1,-35.3629883,149.165573,607.5293978031506,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177448465280200,1428,1760177448464113536,base_link,0,1,-35.3629878,149.1655738,607.5293994319758,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177448717271100,1429,1760177448714278400,base_link,0,1,-35.3629874,149.1655743,607.5294005559348,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177448966744300,1430,1760177448964388480,base_link,0,1,-35.3629873,149.1655745,607.5294009328728,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177449212776900,1431,1760177449214563072,base_link,0,1,-35.3629873,149.1655746,607.5394010608036,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177449462982200,1432,1760177449464668032,base_link,0,1,-35.3629872,149.1655747,607.5394013098111,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177449714834800,1433,1760177449714834432,base_link,0,1,-35.3629866,149.1655755,607.5294030597192,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
