%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.temperature,field.current,field.charge,field.capacity,field.design_capacity,field.percentage,field.power_supply_status,field.power_supply_health,field.power_supply_technology,field.present,field.cell_voltage0,field.location,field.serial_number
1758482414470457600,4936,1758482414470251100,,12.600000381469727,0.0,-28.43000030517578,nan,nan,nan,0.8199999928474426,2,0,0,1,12.600000381469727,id0,
1758482414715242800,4937,1758482414714984900,,12.600000381469727,0.0,-28.299999237060547,nan,nan,nan,0.8199999928474426,2,0,0,1,12.600000381469727,id0,
1758482414965521800,4938,1758482414965282600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482415216334700,4939,1758482415216168900,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482415468287400,4940,1758482415468057000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482415719696300,4941,1758482415719526300,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482415969747100,4942,1758482415969557700,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482416219867400,4943,1758482416219733000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482416470585800,4944,1758482416470339500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482416716276100,4945,1758482416716063200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482416967648300,4946,1758482416967398400,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482417217337100,4947,1758482417217072800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482417468215900,4948,1758482417468009000,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482417718888400,4949,1758482417718697100,,12.600000381469727,0.0,-28.299999237060547,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482417969958000,4950,1758482417969735300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482418220908400,4951,1758482418220689900,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482418471972200,4952,1758482418471732300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482418717092500,4953,1758482418716794200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.8100000023841858,2,0,0,1,12.600000381469727,id0,
1758482418967995800,4954,1758482418967542800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482419218528000,4955,1758482419218215700,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482419469138100,4956,1758482419468908900,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482419720603500,4957,1758482419720364000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482419971452000,4958,1758482419971237500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482420222375700,4959,1758482420222155700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482420472575300,4960,1758482420472412900,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482420718876900,4961,1758482420718667700,,12.600000381469727,0.0,-28.329999923706055,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482420969865800,4962,1758482420969616800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482421220864800,4963,1758482421220661700,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482421471406900,4964,1758482421471184500,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482421721518200,4965,1758482421721313300,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482421974035900,4966,1758482421973806300,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482422224557800,4967,1758482422224404000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482422473761500,4968,1758482422473538500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482422719714500,4969,1758482422719489600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482422969327400,4970,1758482422969113100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7999999523162842,2,0,0,1,12.600000381469727,id0,
1758482423220046000,4971,1758482423219819100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482423471884300,4972,1758482423471643800,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482423723122000,4973,1758482423722866500,,12.600000381469727,0.0,-28.299999237060547,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482423974976700,4974,1758482423974810200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482424224471300,4975,1758482424224278100,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482424476619800,4976,1758482424476427700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482424720995100,4977,1758482424720813200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482424973280500,4978,1758482424973105800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482425222253500,4979,1758482425221941900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482425472348000,4980,1758482425472030800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482425724346400,4981,1758482425724102700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482425974641200,4982,1758482425974413600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482426226392600,4983,1758482426226177600,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482426476739200,4984,1758482426476544000,,12.600000381469727,0.0,-28.469999313354492,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482426721539700,4985,1758482426721330300,,12.600000381469727,0.0,-28.299999237060547,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482426972100400,4986,1758482426971877600,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482427223074900,4987,1758482427222883400,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7899999618530273,2,0,0,1,12.600000381469727,id0,
1758482427475088300,4988,1758482427474794600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482427726146100,4989,1758482427725987400,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482427975532300,4990,1758482427975270500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482428226850400,4991,1758482428226716600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482428478638200,4992,1758482428478478300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482428722784200,4993,1758482428722585100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482428973581300,4994,1758482428973386500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482429224418400,4995,1758482429224222500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482429475419200,4996,1758482429475197900,,12.600000381469727,0.0,-28.43000030517578,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482429727148700,4997,1758482429726890700,,12.600000381469727,0.0,-28.279998779296875,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482429978199400,4998,1758482429977938600,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482430228095800,4999,1758482430227876300,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482430478854600,5000,1758482430478649800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482430723492800,5001,1758482430723271600,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482430975077100,5002,1758482430974861700,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482431225067900,5003,1758482431224869000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482431477328800,5004,1758482431476912000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7799999713897705,2,0,0,1,12.600000381469727,id0,
1758482431728570000,5005,1758482431728326300,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482431979065600,5006,1758482431978838300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482432230087500,5007,1758482432229872200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482432481251900,5008,1758482432481012900,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482432725326900,5009,1758482432725075500,,12.600000381469727,0.0,-28.260000228881836,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482432975817100,5010,1758482432975623000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482433226785600,5011,1758482433226481400,,12.600000381469727,0.0,-28.059999465942383,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482433478811500,5012,1758482433478575600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482433728849600,5013,1758482433728694800,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482433980835200,5014,1758482433980596100,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482434231779800,5015,1758482434231535100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482434483215600,5016,1758482434482896600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482434726243900,5017,1758482434726036200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482434977566100,5018,1758482434977233600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482435228061800,5019,1758482435227832200,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482435479372700,5020,1758482435479134900,,12.600000381469727,0.0,-28.43000030517578,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482435729080800,5021,1758482435728852100,,12.600000381469727,0.0,-28.299999237060547,nan,nan,nan,0.7699999809265137,2,0,0,1,12.600000381469727,id0,
1758482435979926100,5022,1758482435979736000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482436230804200,5023,1758482436230598200,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482436482503600,5024,1758482436482042100,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482436726660900,5025,1758482436726470800,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482436978315000,5026,1758482436978130400,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482437229505600,5027,1758482437229288500,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482437479846500,5028,1758482437479680700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482437731464400,5029,1758482437731242600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482437981248800,5030,1758482437981018300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482438231640900,5031,1758482438231437700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482438484586200,5032,1758482438484333900,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482438729387700,5033,1758482438729181600,,12.600000381469727,0.0,-28.260000228881836,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482438979468800,5034,1758482438979256400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482439230930300,5035,1758482439230701300,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482439480858200,5036,1758482439480639500,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482439731652500,5037,1758482439731413400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482439982571000,5038,1758482439982383100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7599999904632568,2,0,0,1,12.600000381469727,id0,
1758482440233716000,5039,1758482440233459700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482440484189000,5040,1758482440484031200,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482440729950000,5041,1758482440729753900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482440981157500,5042,1758482440980906300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482441231093700,5043,1758482441230870700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482441481672500,5044,1758482441481455500,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482441733647800,5045,1758482441733393300,,12.600000381469727,0.0,-28.260000228881836,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482441984338600,5046,1758482441984163200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482442235124400,5047,1758482442234869200,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482442485513100,5048,1758482442485285800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482442730685700,5049,1758482442730445500,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482442981815100,5050,1758482442981627300,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482443232958200,5051,1758482443232735400,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482443484273000,5052,1758482443484064700,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482443734310000,5053,1758482443734114900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482443985621600,5054,1758482443985429900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482444235114800,5055,1758482444234974100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.75,2,0,0,1,12.600000381469727,id0,
1758482444486979100,5056,1758482444486754600,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482444732496000,5057,1758482444732276100,,12.600000381469727,0.0,-28.279998779296875,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482444983213600,5058,1758482444982990100,,12.600000381469727,0.0,-28.059999465942383,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482445233398400,5059,1758482445233191200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482445484848500,5060,1758482445484552100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482445736240600,5061,1758482445736022600,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482445986379700,5062,1758482445986088600,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482446236566900,5063,1758482446236354800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482446488763800,5064,1758482446488595200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482446735090100,5065,1758482446734871900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482446984172300,5066,1758482446983999100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482447234704900,5067,1758482447234470100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482447486770900,5068,1758482447486581700,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482447737097100,5069,1758482447736839800,,12.600000381469727,0.0,-28.260000228881836,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482447987457400,5070,1758482447987217800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482448238199300,5071,1758482448237979300,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482448484592100,5072,1758482448484377100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7400000095367432,2,0,0,1,12.600000381469727,id0,
1758482448733841700,5073,1758482448733577300,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482448986413100,5074,1758482448986228800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482449238175300,5075,1758482449237997800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482449487369100,5076,1758482449487165300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482449739078100,5077,1758482449738746100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482449989745600,5078,1758482449989400900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482450239612800,5079,1758482450239404100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482450485250600,5080,1758482450484995400,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482450735414300,5081,1758482450735162900,,12.600000381469727,0.0,-28.260000228881836,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482450986815200,5082,1758482450986570700,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482451237670500,5083,1758482451237448800,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482451487903500,5084,1758482451487684700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482451739143200,5085,1758482451738910300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482451989446300,5086,1758482451989262500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482452240871600,5087,1758482452240655800,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482452485832600,5088,1758482452485617800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482452737673400,5089,1758482452737419100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7299999594688416,2,0,0,1,12.600000381469727,id0,
1758482452987711400,5090,1758482452987477100,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482453240039000,5091,1758482453239858200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482453490473500,5092,1758482453490294200,,12.600000381469727,0.0,-28.479999542236328,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482453740407500,5093,1758482453740174700,,12.600000381469727,0.0,-28.279998779296875,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482453990560600,5094,1758482453990304800,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482454242549600,5095,1758482454242377600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482454488202500,5096,1758482454487990700,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482454737687000,5097,1758482454737527800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482454988371700,5098,1758482454988149200,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482455239735400,5099,1758482455239568900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482455491058800,5100,1758482455490868200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482455741265600,5101,1758482455741049000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482455992455100,5102,1758482455992191100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482456243445600,5103,1758482456243255600,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482456488684200,5104,1758482456488460700,,12.600000381469727,0.0,-28.469999313354492,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482456738601600,5105,1758482456738356600,,12.600000381469727,0.0,-28.299999237060547,nan,nan,nan,0.7199999690055847,2,0,0,1,12.600000381469727,id0,
1758482456989960100,5106,1758482456989741100,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7099999785423279,2,0,0,1,12.600000381469727,id0,
1758482457241504400,5107,1758482457241315300,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.7099999785423279,2,0,0,1,12.600000381469727,id0,
1758482457493008100,5108,1758482457492774000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7099999785423279,2,0,0,1,12.600000381469727,id0,
1758482457743117700,5109,1758482457742901200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7099999785423279,2,0,0,1,12.600000381469727,id0,
1758482457993164200,5110,1758482457992878500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7099999785423279,2,0,0,1,12.600000381469727,id0,
1758482458245056800,5111,1758482458244844500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.7099999785423279,2,0,0,1,12.600000381469727,id0,
